id,EAP,HPL,MWS
id05826,0.24198,0.44414,0.31388
id17916,0.28336,0.69775,0.01889
id14081,0.47298,0.01071,0.51631
id10527,0.00742,0.00262,0.98996
id16059,0.27027,0.40085,0.32888
id25542,0.93116,0.06599,0.00285
id05402,0.00229,0.03067,0.96704
id01927,0.79595,0.01192,0.19212
id27656,0.62556,0.02708,0.34736
id06708,0.23051,0.22583,0.54367
id03524,0.48973,0.35679,0.15348
id12297,0.86233,0.03056,0.10711
id03439,0.90842,0.08207,0.00951
id04587,0.0001,0.99963,0.00028
id25470,0.03457,0.9654,4e-05
id01212,0.19032,0.68373,0.12595
id13932,0.4578,0.18258,0.35961
id00124,0.12093,0.03498,0.84409
id01592,0.97799,0.01108,0.01093
id13461,0.70159,0.14524,0.15317
id24681,0.01856,0.02145,0.95999
id23245,0.03523,0.00963,0.95515
id14073,0.11993,0.03399,0.84608
id05172,0.96305,0.00125,0.0357
id21979,0.31235,0.19272,0.49493
id00328,0.50045,0.09808,0.40147
id26102,0.70472,0.25586,0.03943
id14867,0.10442,0.41261,0.48298
id27544,0.12927,0.84967,0.02106
id16228,0.89971,0.01918,0.08111
id16342,0.29793,0.60915,0.09292
id24933,0.99493,0.00207,0.003
id04601,0.79271,0.08554,0.12175
id01599,0.01486,0.80375,0.18139
id06238,0.9088,0.0583,0.0329
id06826,0.35982,0.52177,0.11841
id23307,0.68253,0.30586,0.01161
id13575,0.90976,0.03802,0.05222
id24174,0.31308,0.05352,0.6334
id19534,0.1589,0.37014,0.47096
id19602,0.01394,0.00116,0.9849
id26962,0.10961,0.87914,0.01125
id04448,0.24286,0.75306,0.00408
id09786,0.30018,0.66964,0.03017
id25240,0.06014,0.93423,0.00563
id14893,0.8554,0.14287,0.00174
id24221,0.96787,0.02635,0.00578
id04696,0.74685,0.01955,0.23361
id15153,0.04973,0.34429,0.60598
id13882,0.00025,0.9997,5e-05
id17836,0.54679,0.3905,0.06271
id00574,0.04344,0.94304,0.01353
id02078,0.01526,0.92218,0.06255
id21206,0.14366,0.7751,0.08124
id20084,0.8653,0.0174,0.11729
id26598,0.03934,0.00114,0.95953
id06838,0.1231,0.02926,0.84765
id08786,0.51283,0.22079,0.26638
id09550,0.13857,0.19544,0.66599
id10206,0.75486,0.01644,0.2287
id21113,0.76161,0.19755,0.04084
id21151,0.15799,0.83877,0.00324
id02692,0.99406,0.00543,0.00051
id26446,0.43138,0.18893,0.37969
id07377,0.10603,0.89215,0.00182
id15998,0.59867,0.39446,0.00687
id19637,0.75981,0.05584,0.18435
id19735,0.218,0.62977,0.15224
id13739,0.12086,0.07612,0.80301
id25175,0.35709,0.49134,0.15157
id00563,0.20876,0.62986,0.16138
id09982,0.91364,0.02361,0.06275
id15459,2e-05,0.99998,0.0
id20785,0.08341,0.01053,0.90606
id07145,0.00812,0.13697,0.85491
id22204,0.42955,0.4193,0.15115
id09285,0.95846,0.00602,0.03552
id18157,0.01683,0.01549,0.96768
id12134,0.11071,0.03174,0.85755
id23914,0.86934,0.01882,0.11184
id10483,0.99808,0.00156,0.00036
id07092,0.96718,0.01858,0.01423
id14786,0.12699,0.64116,0.23185
id25741,0.80753,0.07862,0.11385
id09050,0.30539,0.68533,0.00928
id04938,0.79,0.06465,0.14534
id05901,0.29867,0.1423,0.55903
id16975,0.04776,0.9472,0.00504
id08547,0.05916,0.00181,0.93903
id16355,0.67966,0.03689,0.28346
id14568,0.68463,0.00258,0.31279
id25599,0.02773,0.733,0.23926
id01670,0.0265,0.97237,0.00113
id23945,0.17645,0.79746,0.02609
id17394,0.04541,0.00282,0.95177
id06501,0.01561,0.94186,0.04253
id26234,0.42447,0.56802,0.00751
id21280,0.02878,0.00237,0.96885
id20048,0.00458,0.00744,0.98797
id01216,0.34148,0.32615,0.33238
id25320,0.97497,0.0189,0.00613
id22833,0.17689,0.05156,0.77155
id22056,0.22073,0.53059,0.24868
id02275,0.04096,0.95078,0.00826
id26127,0.38881,0.05793,0.55326
id17011,0.11724,0.86057,0.02219
id13847,0.94662,0.01474,0.03865
id00013,0.05108,0.92549,0.02343
id16463,0.99091,0.00162,0.00747
id04845,0.24008,0.57877,0.18115
id01787,0.01551,0.04765,0.93684
id08637,0.75956,0.22315,0.0173
id11414,0.00114,0.0006,0.99826
id13177,0.198,0.51492,0.28709
id24517,0.86282,0.11249,0.02469
id26838,0.93212,0.00968,0.0582
id23081,0.00446,0.99084,0.0047
id16327,0.60742,0.31333,0.07925
id27282,0.01607,0.98352,0.00041
id07489,0.50375,0.12684,0.36941
id01718,0.03624,0.0198,0.94396
id15441,0.51422,0.22024,0.26554
id27736,0.01378,0.26532,0.7209
id16324,0.01488,0.25345,0.73167
id12027,0.03348,0.01282,0.9537
id24653,0.0094,0.99055,5e-05
id17541,0.27493,0.01327,0.7118
id22406,0.33177,0.43817,0.23006
id18356,0.65461,0.07048,0.27492
id04505,0.05211,0.86842,0.07948
id04246,0.87931,0.04642,0.07427
id07368,0.35857,0.1461,0.49533
id26185,0.13622,0.0022,0.86158
id08878,0.39821,0.52148,0.08031
id27691,0.01179,0.01152,0.97669
id18004,0.28848,0.38371,0.32781
id24426,0.82934,0.06973,0.10092
id14164,0.97039,0.02258,0.00702
id12653,0.00399,0.99376,0.00225
id18060,0.22625,0.12165,0.6521
id18556,0.26304,0.26383,0.47313
id27371,0.02419,0.10769,0.86812
id11989,0.32529,0.30836,0.36636
id26095,0.98775,0.00353,0.00872
id24978,0.39675,0.11666,0.48659
id20322,0.78651,0.03667,0.17682
id01954,0.86618,0.12919,0.00463
id07434,0.77573,0.06659,0.15768
id18144,0.01722,0.00715,0.97562
id16250,0.35049,0.5994,0.05012
id17793,0.09108,0.15909,0.74983
id24067,0.66301,0.00636,0.33063
id13891,0.04862,0.00074,0.95064
id07334,0.13417,0.64504,0.22079
id15633,0.00138,0.9983,0.00032
id23239,0.92735,0.02905,0.0436
id10674,0.28481,0.14707,0.56811
id22093,0.32798,0.3089,0.36312
id08444,0.25494,0.68559,0.05947
id03257,0.04235,0.0843,0.87335
id10040,0.60327,0.38569,0.01104
id04902,0.00298,0.00044,0.99658
id01219,0.92277,0.04015,0.03708
id01340,0.79953,0.16137,0.0391
id05117,0.01161,0.98185,0.00654
id04908,0.18349,0.02365,0.79287
id03626,0.08837,0.12311,0.78852
id01888,0.92459,0.04024,0.03517
id17199,0.36858,0.04459,0.58683
id11200,0.39342,0.59202,0.01456
id27561,0.26438,0.18665,0.54897
id20966,0.03348,0.91306,0.05345
id10257,0.02839,0.96646,0.00515
id21168,0.01471,0.90094,0.08435
id23363,0.0539,0.03009,0.91601
id05321,0.90861,0.05921,0.03218
id09928,0.01176,0.0107,0.97753
id18015,0.97507,0.02346,0.00146
id02082,0.01403,0.98478,0.00119
id19279,0.93853,0.02663,0.03484
id08541,0.19894,0.61499,0.18607
id15249,0.04467,0.92943,0.0259
id03609,0.12946,0.48292,0.38763
id22902,0.18767,0.01267,0.79967
id17733,0.98323,0.01665,0.00011
id07554,0.15341,0.23607,0.61052
id14120,0.7542,0.17798,0.06782
id21802,0.21723,0.75341,0.02936
id15614,0.02911,0.96898,0.00192
id19437,0.01033,0.00192,0.98775
id22698,0.88738,0.10302,0.00959
id21841,0.00361,0.99165,0.00475
id16177,0.68048,0.23214,0.08738
id15887,0.10677,0.18602,0.70721
id22629,0.6095,0.16797,0.22253
id10346,0.90501,0.03605,0.05893
id05154,0.92717,0.01765,0.05517
id22913,0.28342,0.70555,0.01103
id10544,0.34358,0.21684,0.43958
id08703,0.20217,0.78662,0.01122
id12817,0.18647,0.00802,0.80551
id25433,0.55171,0.14045,0.30784
id25112,0.47077,0.02144,0.50779
id05054,0.1747,0.73725,0.08805
id02311,0.24336,0.38743,0.36921
id22160,0.3235,0.6306,0.0459
id17422,0.99839,0.00115,0.00046
id18985,0.61019,0.35717,0.03264
id21905,0.0398,0.00608,0.95412
id17474,0.85996,0.00973,0.13031
id15236,0.03966,0.95121,0.00913
id13964,0.51858,0.10155,0.37987
id15962,0.00135,0.99299,0.00566
id20866,0.0718,0.38885,0.53935
id06625,0.46151,0.01551,0.52297
id09793,0.50051,0.04114,0.45836
id17365,0.48323,0.50588,0.01089
id18463,0.24294,0.72334,0.03372
id20693,0.0881,0.43972,0.47217
id08785,0.00745,0.99232,0.00022
id06783,0.02746,0.64331,0.32923
id23178,0.48865,0.08754,0.42381
id13513,0.1754,0.70878,0.11582
id25361,0.04213,0.01346,0.94441
id22319,0.6694,0.23667,0.09393
id14024,0.58742,0.08737,0.32521
id24186,0.23053,0.74798,0.02149
id20965,0.87226,0.09485,0.03289
id06242,0.06031,0.02114,0.91855
id25665,0.11455,0.25679,0.62867
id09706,0.67872,0.02027,0.30101
id11026,0.0005,0.99795,0.00155
id04223,0.71023,0.26529,0.02448
id19674,0.00053,0.99157,0.00789
id23420,0.09129,0.24051,0.6682
id18059,0.02218,0.9703,0.00752
id22576,0.83279,0.02605,0.14116
id18495,0.00136,0.99402,0.00462
id14139,0.98086,0.01104,0.0081
id18313,0.11522,0.85284,0.03194
id27356,0.95011,0.0482,0.0017
id16035,0.03307,0.00387,0.96306
id04182,0.77573,0.06516,0.15911
id15667,0.98892,0.00267,0.00842
id08713,0.9964,0.00205,0.00155
id25563,0.00905,0.98832,0.00262
id17023,0.97269,0.02554,0.00177
id03014,3e-05,0.99774,0.00224
id23812,0.07026,0.92808,0.00166
id20057,0.03625,0.46168,0.50207
id12385,0.57791,0.32926,0.09283
id24416,0.43878,0.55732,0.00389
id15672,0.14736,0.41327,0.43937
id13868,0.64542,0.35013,0.00445
id21095,0.01534,0.01555,0.96912
id05305,0.29539,0.51452,0.1901
id15384,0.11989,0.06485,0.81525
id14049,0.04593,0.00833,0.94574
id23441,0.70479,0.26376,0.03145
id12856,0.42985,0.02573,0.54442
id16055,0.01124,0.00245,0.98631
id24771,0.17173,0.74666,0.08161
id14053,0.83046,0.07621,0.09334
id19547,0.00776,0.06552,0.92672
id03639,0.02669,0.95716,0.01615
id14546,0.93526,0.0561,0.00864
id13935,0.57134,0.0546,0.37406
id20335,0.00695,0.79448,0.19857
id07301,0.25871,0.13501,0.60629
id10186,0.58182,0.05041,0.36777
id00192,0.6158,0.10609,0.27811
id17851,0.97983,0.01875,0.00141
id08403,0.35141,0.6014,0.04719
id06183,0.17146,0.0299,0.79864
id24738,0.20059,0.40849,0.39092
id15112,0.84934,0.00383,0.14683
id19819,0.00518,0.00709,0.98773
id17722,0.00374,0.00079,0.99547
id24273,0.05649,0.93997,0.00354
id18939,0.14958,0.01806,0.83237
id16076,0.43296,0.49376,0.07328
id23158,0.08156,0.01157,0.90687
id12745,0.95897,0.01987,0.02116
id22538,0.15288,0.41065,0.43647
id14975,0.59418,0.37984,0.02599
id27537,0.30949,0.64141,0.0491
id06632,0.42269,0.04629,0.53102
id08100,0.03174,0.95851,0.00975
id00843,0.97061,0.00445,0.02494
id22159,0.1016,0.0055,0.8929
id18672,0.68406,0.0583,0.25765
id06916,0.20585,0.68545,0.1087
id22212,0.10119,0.23564,0.66317
id00273,0.32624,0.14597,0.52779
id26325,0.09123,0.8308,0.07797
id23683,0.05674,0.93647,0.00679
id14419,0.32557,0.60951,0.06492
id11931,0.00128,0.99841,0.00032
id00568,0.18865,0.75567,0.05569
id12271,0.88493,0.0457,0.06937
id12622,0.92882,0.0674,0.00378
id03156,0.41135,0.35944,0.22921
id25592,0.61548,0.2357,0.14882
id24367,0.92248,0.0169,0.06062
id16007,0.02178,0.01513,0.96308
id04785,0.2519,0.34929,0.39881
id07888,0.0241,0.1234,0.85251
id13557,0.02663,0.96799,0.00538
id20726,0.62917,0.05128,0.31955
id09580,0.84188,0.14439,0.01374
id05173,0.06741,0.88591,0.04668
id10394,0.03302,0.96552,0.00146
id03926,0.2115,0.59982,0.18869
id07264,0.96247,0.0014,0.03613
id01862,0.01209,0.91247,0.07544
id20808,0.09032,0.86681,0.04287
id26658,0.81561,0.08069,0.10369
id04479,0.30549,0.24701,0.44749
id17445,0.5103,0.38717,0.10253
id04430,0.00018,0.99218,0.00764
id06052,0.3798,0.01321,0.60699
id11485,0.17215,0.21235,0.6155
id13060,0.62159,0.05127,0.32715
id20873,0.71747,0.15356,0.12896
id21927,0.05734,0.91383,0.02882
id02736,0.79293,0.00946,0.19761
id11234,0.29613,0.24951,0.45436
id27894,0.99068,0.00138,0.00794
id23208,0.2544,0.07438,0.67122
id18470,0.30523,0.59627,0.09851
id23172,0.01512,0.96862,0.01625
id08752,0.28853,0.20803,0.50345
id14242,0.05361,0.30861,0.63778
id22908,0.71298,0.20225,0.08477
id17454,0.15234,0.44127,0.4064
id23797,0.977,0.00759,0.01541
id03788,0.87577,0.05769,0.06654
id23682,0.1352,0.04348,0.82132
id07179,0.96944,0.02917,0.00138
id09746,0.10816,0.87207,0.01977
id26613,0.14779,0.15668,0.69553
id05142,0.99848,0.00112,0.0004
id04825,0.01143,0.89566,0.09291
id13691,0.20189,0.26345,0.53465
id14183,0.00332,0.00174,0.99494
id19519,0.63086,0.12954,0.23959
id26685,0.56309,0.01536,0.42155
id07937,0.32547,0.19664,0.47789
id10574,0.02737,0.97247,0.00016
id15310,0.00423,0.99352,0.00225
id27311,0.00395,0.00066,0.99539
id11590,0.45881,0.14754,0.39365
id19798,0.03774,0.79753,0.16473
id12201,0.84561,0.11193,0.04246
id12460,0.19755,0.31178,0.49067
id12019,0.88577,0.09353,0.0207
id08046,0.53811,0.08005,0.38184
id02989,0.29344,0.30412,0.40244
id26905,0.0892,0.10415,0.80665
id09779,0.99631,0.00263,0.00107
id04359,0.49027,0.10881,0.40092
id01526,0.82893,0.12151,0.04955
id22325,0.14345,0.67163,0.18492
id27878,0.19925,0.14904,0.65171
id06413,0.00409,0.99202,0.00388
id12616,0.12619,0.85933,0.01448
id05301,0.88533,0.01025,0.10442
id13258,0.4065,0.16577,0.42773
id08789,0.01277,0.9475,0.03973
id11776,0.00148,0.9948,0.00372
id21899,0.45963,0.53374,0.00662
id18108,0.34024,0.07626,0.58351
id23585,0.50052,0.32607,0.17341
id22122,0.34971,0.02316,0.62713
id22855,0.52837,0.35879,0.11284
id19551,0.57536,0.00159,0.42304
id18535,0.00405,0.98225,0.0137
id15115,0.3959,0.18256,0.42154
id00678,0.99534,0.00461,5e-05
id21876,0.48659,0.37287,0.14054
id01553,0.33266,0.33178,0.33557
id09456,0.87405,0.11622,0.00973
id01455,0.12749,0.81448,0.05802
id02454,0.00031,0.99959,0.0001
id07911,0.71628,0.03327,0.25045
id13383,0.77177,0.17191,0.05632
id19953,0.51085,0.1462,0.34294
id10316,0.4509,0.36211,0.18698
id01991,0.43457,0.09071,0.47471
id19176,0.9507,0.0376,0.0117
id06744,0.31821,0.21651,0.46528
id09999,0.3482,0.01372,0.63807
id11253,0.17938,0.02743,0.7932
id15089,0.03139,0.95315,0.01547
id16821,0.10167,0.00562,0.89271
id08256,0.98789,0.00496,0.00715
id14844,0.81216,0.0502,0.13765
id25950,0.03001,0.93451,0.03548
id11961,0.00025,0.99658,0.00317
id00092,0.00236,0.1855,0.81213
id13083,0.0074,0.17023,0.82237
id25825,0.63772,0.12246,0.23983
id03045,0.01867,0.02526,0.95607
id19037,0.49061,0.25332,0.25607
id24357,0.11414,0.0282,0.85766
id24449,0.11203,0.2184,0.66958
id22847,0.00242,0.99519,0.00238
id27720,0.98592,0.0091,0.00499
id11619,0.30946,0.67489,0.01566
id03129,0.96058,0.01637,0.02305
id04264,0.00177,0.99819,3e-05
id19748,0.08294,0.04257,0.87449
id20851,0.00498,0.0094,0.98562
id13277,0.87029,0.10604,0.02367
id06419,0.10737,0.88766,0.00497
id00581,0.61494,0.12147,0.26359
id08765,0.70159,0.06145,0.23695
id13492,0.1526,0.60027,0.24713
id12049,0.34095,0.38418,0.27487
id12700,0.89952,0.06022,0.04026
id07697,0.98567,0.01014,0.00419
id00262,0.00252,0.99656,0.00091
id20969,0.16122,0.47581,0.36297
id18465,0.03851,0.00279,0.9587
id10027,0.00022,0.99757,0.00221
id03007,0.05956,0.8342,0.10625
id23465,0.45338,0.03106,0.51556
id09086,0.84352,0.01823,0.13824
id08015,0.24843,0.50777,0.2438
id04285,0.49716,0.22267,0.28017
id04356,0.02263,0.0042,0.97317
id03554,0.28569,0.53466,0.17965
id06922,0.37961,0.49437,0.12602
id15733,0.00274,0.9968,0.00046
id24934,0.33126,0.01469,0.65405
id05529,0.80821,0.13419,0.0576
id00298,0.00685,0.91779,0.07537
id08158,0.70909,0.06758,0.22333
id15135,0.50371,0.13878,0.3575
id06574,0.51911,0.47636,0.00453
id20017,9e-05,0.99753,0.00238
id14386,0.21972,0.06141,0.71887
id24226,0.85959,0.13407,0.00635
id24212,0.85665,0.093,0.05035
id14116,0.0019,0.00274,0.99537
id14500,0.10606,0.00218,0.89176
id22744,0.14076,0.11032,0.74892
id16163,0.99785,0.00116,0.00099
id17883,0.92265,0.04077,0.03657
id04631,0.07548,0.43216,0.49236
id26517,0.49236,0.28337,0.22428
id12655,0.04098,0.90353,0.05549
id01505,0.84154,0.03888,0.11957
id00104,0.04495,0.0043,0.95076
id20387,0.5449,0.20465,0.25045
id02843,0.06706,0.2448,0.68814
id04361,0.31148,0.02456,0.66396
id26813,0.9818,0.01225,0.00595
id01466,0.01167,0.96102,0.02731
id17090,0.14719,0.60467,0.24813
id06691,0.22305,0.04802,0.72893
id09408,0.5006,0.27727,0.22213
id15285,0.92228,0.01844,0.05928
id16283,0.99543,0.00152,0.00305
id12607,0.47575,0.24257,0.28168
id25965,0.49114,0.03797,0.47089
id07268,0.00036,0.99664,0.003
id13529,0.00581,0.12419,0.87
id11969,0.01009,0.9867,0.00322
id20299,0.0001,0.99498,0.00492
id08770,0.08381,0.02737,0.88881
id20730,0.59127,0.16466,0.24407
id06333,0.00092,0.99871,0.00036
id27451,0.98107,0.00762,0.01131
id12111,0.26907,0.05329,0.67764
id06609,0.18939,0.0149,0.79571
id12299,0.9892,0.00664,0.00415
id23264,0.99656,0.00014,0.0033
id04222,0.36314,0.34506,0.2918
id17229,0.01682,0.98136,0.00181
id24365,0.00781,0.01122,0.98098
id18294,0.02237,0.97649,0.00113
id04493,0.49865,0.32076,0.18059
id27575,0.97417,0.00677,0.01906
id03801,0.64049,0.0496,0.30991
id11611,0.29355,0.22193,0.48452
id01632,0.05969,0.05055,0.88976
id06510,0.19024,0.78587,0.02389
id20431,0.30745,0.11162,0.58092
id23529,0.60572,0.22942,0.16486
id13951,0.12378,0.03192,0.8443
id00803,0.02364,0.96517,0.01119
id06737,0.60447,0.21401,0.18152
id24288,0.63697,0.01435,0.34867
id08385,0.03479,0.93309,0.03212
id22859,0.00392,0.99539,0.0007
id22234,0.04146,0.21923,0.73931
id10365,0.00272,0.99722,5e-05
id00865,0.09507,0.17867,0.72627
id19405,0.00324,0.00818,0.98857
id11246,0.02176,0.01249,0.96575
id19587,0.01022,0.08178,0.908
id24614,0.28098,0.67099,0.04804
id23623,0.97241,0.01747,0.01012
id15271,0.30555,0.00962,0.68483
id20478,0.07876,0.00208,0.91916
id25277,0.65209,0.00721,0.3407
id22004,0.98855,0.00443,0.00702
id16728,0.00054,0.99925,0.00022
id06907,0.49408,0.32081,0.18511
id11895,0.00603,0.98617,0.00781
id13802,0.63073,0.08179,0.28748
id18459,0.35868,0.6253,0.01602
id21371,0.70852,0.02592,0.26556
id11408,0.01237,0.98743,0.0002
id05442,0.60636,0.33224,0.0614
id21499,0.51495,0.14368,0.34137
id18066,0.18193,0.62797,0.1901
id23617,0.10316,0.06443,0.83241
id07725,0.00614,0.20787,0.78599
id24627,0.47115,0.10976,0.41909
id19108,0.98399,0.01072,0.00529
id11800,0.02623,0.00214,0.97163
id14588,0.99099,0.00458,0.00443
id27474,0.79604,0.17729,0.02667
id07924,0.93579,0.04393,0.02027
id10772,0.85529,0.10183,0.04288
id19235,0.10708,0.48335,0.40957
id13647,0.32921,0.36829,0.3025
id08673,0.68142,0.00909,0.30949
id24850,0.00304,0.98977,0.00719
id11764,0.65411,0.07368,0.27222
id05197,0.35695,0.44775,0.19531
id23600,0.39872,0.07367,0.52762
id14699,0.18128,0.69869,0.12003
id26801,0.19932,0.12193,0.67875
id25664,0.32326,0.67037,0.00637
id07809,0.99775,0.00155,0.0007
id13081,0.00096,0.00312,0.99592
id11381,0.01077,0.00025,0.98899
id14721,0.45625,0.16981,0.37395
id07800,0.75599,0.07263,0.17138
id13883,0.31487,0.46415,0.22098
id04488,0.61242,0.30558,0.082
id03530,0.55179,0.09873,0.34949
id15823,0.02556,0.00176,0.97269
id11701,0.08979,0.03214,0.87807
id07806,0.00054,0.98294,0.01652
id19036,0.02826,0.9682,0.00354
id20765,0.5352,0.40976,0.05504
id26691,0.25421,0.29386,0.45193
id02642,0.01293,0.00492,0.98215
id06475,0.99097,0.00341,0.00562
id19019,0.40915,0.38605,0.2048
id14616,0.01186,0.00689,0.98125
id08537,0.51217,0.38871,0.09912
id19126,0.18491,0.02743,0.78766
id01774,0.02706,0.00916,0.96378
id08623,0.58145,0.29121,0.12734
id17150,0.01443,0.00138,0.98419
id06325,0.03621,0.03001,0.93378
id23161,0.31779,0.02877,0.65343
id09876,0.15753,0.04484,0.79763
id01551,0.96021,0.03018,0.00962
id12334,0.0095,0.98519,0.0053
id03577,0.64989,0.13936,0.21075
id20706,0.98826,0.00234,0.0094
id23704,0.03274,0.89662,0.07064
id10029,0.00521,0.94889,0.0459
id19600,0.00519,0.98636,0.00845
id22367,0.45092,0.54667,0.00241
id12262,0.98313,0.0037,0.01317
id09698,0.06508,0.84745,0.08748
id10919,0.99627,0.00296,0.00076
id12508,0.02536,0.96176,0.01288
id16206,0.73869,0.09092,0.17039
id25927,0.48601,0.03715,0.47684
id23189,0.22539,0.7428,0.03181
id00406,0.30257,0.56296,0.13447
id01257,0.39141,0.46628,0.14231
id15147,0.99953,0.00034,0.00013
id24692,0.67554,0.2372,0.08727
id02919,0.04874,0.91695,0.03431
id00339,0.17584,0.7526,0.07156
id20981,0.09758,0.89145,0.01097
id00658,0.89957,0.00069,0.09974
id02255,0.01895,0.0017,0.97935
id13282,0.72157,0.13448,0.14396
id13189,0.47627,0.1745,0.34923
id07267,0.99959,0.00013,0.00027
id05272,0.20373,0.04846,0.74781
id22653,0.1861,0.78918,0.02472
id06894,0.40408,0.06503,0.53089
id21657,0.3466,0.52951,0.12388
id00430,0.0595,0.73391,0.2066
id21655,0.02476,0.93121,0.04403
id04764,0.68586,0.08516,0.22898
id08665,0.04381,0.04984,0.90635
id20985,0.00168,0.0003,0.99802
id08095,0.15695,0.80543,0.03762
id12015,0.88952,0.11039,9e-05
id13210,0.30045,0.5695,0.13006
id24937,0.23296,0.66348,0.10356
id03675,0.01004,0.98548,0.00449
id26951,0.36787,0.31011,0.32202
id06104,0.09139,0.01206,0.89656
id20105,0.03919,0.95845,0.00235
id20441,0.00801,0.00092,0.99106
id05660,0.93309,0.03787,0.02903
id04078,0.09545,0.18095,0.7236
id26101,0.14931,0.01482,0.83586
id10144,0.00224,0.99568,0.00207
id15096,0.0642,0.00897,0.92682
id11903,0.07902,0.15114,0.76984
id24093,0.18827,0.24855,0.56318
id06388,0.47196,0.03124,0.49679
id01203,0.93783,0.02258,0.03959
id18448,0.93555,0.01949,0.04496
id10382,0.36448,0.42761,0.20791
id25109,0.0901,0.09214,0.81776
id15526,0.17998,0.00514,0.81488
id09411,0.81934,0.06255,0.11811
id03937,0.21976,0.06577,0.71447
id09740,0.0314,0.00186,0.96674
id11584,0.1945,0.30088,0.50462
id06135,0.98889,0.00648,0.00463
id22666,0.79488,0.19146,0.01366
id03104,0.997,0.00069,0.00231
id21763,0.17006,0.68381,0.14613
id26344,0.12656,0.00188,0.87157
id11819,0.67655,0.11592,0.20753
id20309,0.29347,0.69574,0.01079
id12751,0.90058,0.01493,0.08449
id16205,0.45331,0.17323,0.37346
id07347,0.17463,0.01753,0.80784
id20347,0.00643,0.98998,0.00359
id05696,0.07892,0.0031,0.91798
id04648,0.36872,0.31817,0.31311
id19654,0.34701,0.46199,0.191
id03991,0.14197,0.04905,0.80898
id05523,0.00714,0.37191,0.62096
id27445,0.98646,0.0101,0.00344
id27516,0.00125,0.99867,7e-05
id13992,0.03099,0.00061,0.96839
id02429,0.02539,0.00011,0.9745
id01682,0.00099,0.99593,0.00309
id20561,0.9807,0.00677,0.01253
id26906,0.9683,0.00538,0.02633
id01724,0.74945,0.08408,0.16647
id25283,0.20267,0.27328,0.52405
id06926,0.56396,0.25849,0.17756
id13887,0.91801,0.05247,0.02951
id07530,0.58216,0.37982,0.03801
id13460,0.98849,0.0107,0.00081
id14695,0.00228,0.99643,0.00128
id08133,0.40844,0.07762,0.51394
id06364,0.13029,0.0138,0.85591
id22368,0.04117,0.95779,0.00104
id04855,0.00884,0.97925,0.01191
id14016,0.05197,0.45252,0.49551
id25801,0.00117,0.99759,0.00123
id16241,0.21846,0.10562,0.67592
id01120,0.97498,0.02009,0.00493
id00058,0.65094,0.13648,0.21258
id24503,0.15173,0.08439,0.76388
id03213,0.05283,0.86859,0.07858
id06040,0.95773,0.0085,0.03377
id26219,0.02562,0.88522,0.08915
id23723,0.01277,0.92862,0.05861
id17565,0.39305,0.09348,0.51346
id02243,0.66645,0.19651,0.13704
id04802,0.84794,0.05304,0.09902
id07148,0.02956,0.00183,0.96861
id16071,0.95599,0.04069,0.00332
id14810,0.12932,0.04712,0.82357
id15386,0.59192,0.32938,0.0787
id14768,0.97379,0.02522,0.00099
id05056,0.99792,0.00012,0.00196
id27065,0.31254,0.15323,0.53423
id27245,0.28581,0.51661,0.19758
id25911,0.59338,0.09179,0.31483
id10581,0.35357,0.3622,0.28423
id21852,0.2514,0.14847,0.60013
id13922,0.31425,0.45282,0.23293
id21904,0.21675,0.22338,0.55987
